customer_id,full_name,email,phone,pan_no,aadhar_no,account_no,ifsc_code,balance,cibil_score
CUST62595316,Aarush Menon,leena29@example.com,+91-9296323355,VVSNS4993K,2296-3447-4816,SB-2440-6205-9163,HDFC2682817,360034.98,859
CUST34534393,Teerth Mahal,inayachand@example.net,+91-8783242084,UDCGO7921A,3752-5598-6060,SB-4881-4966-8005,KOTAK2770440,417308.45,731
CUST52331646,Nilima Acharya,christopher21@example.net,+91-9466903663,NGJPF6587R,8695-8082-6805,SB-5469-6094-8524,HDFC5144861,93811.52,852
CUST92013175,Frado Dhar,galaindrajit@example.com,+91-9615185106,VRWDY3136A,5884-7791-2900,SB-1337-2873-5019,ICIC9074505,165700.1,818
CUST94195949,Ishwar Loke,gayathrigrewal@example.com,+91-7800050358,VIEDW5980Y,8786-9441-3754,SB-4543-6925-7961,HDFC3238107,289963.27,816
CUST64771447,Unnati Apte,rohan92@example.com,+91-7440223953,EQETZ3987D,7726-3360-9867,SB-9024-1333-4277,SBIN7553710,329984.47,731
CUST41466674,Gautam Dora,kashyapneel@example.net,+91-7907934324,ZLUKS9220R,2697-7696-5352,SB-7500-5455-7663,ICIC1735159,10550.5,765
CUST61369528,Krishna Bhat,bina74@example.org,+91-9811648038,QONHE8208M,1321-3885-9542,SB-6994-9589-6524,AXIS3978773,25107.2,728
CUST16234729,Kai Sankaran,samrahamsini@example.org,+91-7663123966,OLOJD7063Y,7674-9311-5061,SB-1295-8283-8655,AXIS9346702,325053.7,711
CUST70281707,Utkarsh Gour,faqid60@example.org,+91-7314271662,HFLHZ1335B,4580-8693-4109,SB-9192-6595-4193,SBIN6364299,295140.51,731
CUST53699619,Manan Bajwa,nazarethayushman@example.org,+91-9312038064,CEZOB9813S,3889-1219-7263,SB-8072-2052-4792,KOTAK8426474,491826.17,817
CUST44068206,Priya Doctor,xalak89@example.net,+91-9899973509,SUOXV2279X,8954-8754-1301,SB-8910-5412-2930,SBIN4192572,479725.93,736
CUST13956349,Indali Mitter,ithakur@example.org,+91-7337370509,WMHUB6157L,1549-1618-3665,SB-1845-6028-6785,ICIC7815035,432856.87,727
CUST93989524,Gaurang Kothari,aarini25@example.net,+91-9762084906,GCUZJ7812C,9885-2786-5091,SB-3657-5074-6485,SBIN9076507,297543.2,788
CUST19354549,Hiral Bandi,anushadasgupta@example.com,+91-7964841742,QRLYO5357N,2477-9993-6741,SB-2795-6234-6893,AXIS5128576,349151.47,871
CUST96577059,Fiyaz Walia,champak57@example.org,+91-7634372300,KDPEE4481A,5459-9307-2705,SB-3066-4477-7770,AXIS3717259,298231.54,830
CUST46197094,Garima Narayanan,abaral@example.org,+91-9034560590,VTNSV6221Q,6779-5132-4977,SB-6824-9736-2138,AXIS7374530,275794.22,853
CUST22240391,Ayush Manne,priya12@example.net,+91-7807588600,EAFBG2312D,1884-5933-7150,SB-7448-5782-5753,SBIN6444911,19063.76,892
CUST88987867,Oni Atwal,darsh60@example.org,+91-7159172804,JNYUV4698W,6165-3622-8192,SB-8347-7022-3987,AXIS6434030,19829.55,787
CUST43981132,Veer Mitter,iacharya@example.org,+91-7184296205,RKCAT8096N,6431-1625-3542,SB-3275-8365-4854,HDFC8765474,280578.12,836
CUST60434316,Gagan Sur,widishagrewal@example.com,+91-8587978405,VAUWJ5480I,3656-3845-1578,SB-1930-7936-6715,ICIC3463172,204973.21,884
CUST34837680,Zaid Chakraborty,maanav70@example.com,+91-8051553465,PLBHT6820V,7633-2754-9538,SB-9746-9104-3892,SBIN4137071,23740.32,817
CUST36962344,Chaman Mane,ipall@example.net,+91-8776936856,LMXZP3158G,7510-1177-2541,SB-7987-2840-6471,AXIS8574067,255899.78,732
CUST68000033,Garima Mishra,anjalibiswas@example.org,+91-7574151539,LKIUD8548P,4263-9704-4069,SB-5725-1834-4918,KOTAK6941898,292664.95,703
CUST17618228,Jairaj Deep,qushisule@example.com,+91-7346332582,ZEXKL9570Q,5898-6652-1924,SB-2034-6524-8401,ICIC3360730,372322.73,865
CUST56373300,Hemal Basu,lsom@example.net,+91-7258576688,GGCKI3060I,7396-8535-2419,SB-9285-7494-7370,KOTAK5100344,48535.27,738
CUST70063349,Zansi Dash,rayvasana@example.com,+91-7675518751,NETKR8836L,7622-6644-3517,SB-3121-2131-2369,AXIS8230982,102106.38,744
CUST10799585,Vedhika Varghese,gautamsaha@example.net,+91-9664495607,GARAO9797V,9982-1457-7213,SB-6101-9214-7138,SBIN8440819,452484.56,708
CUST37327147,Aarav Wali,falakpandya@example.com,+91-7844177422,NXLAW3573X,1446-4744-8400,SB-7579-6654-6359,ICIC8377000,440827.44,860
CUST32637393,Vritti Chaudhari,vedantkhanna@example.org,+91-8077059061,IYBHN3653I,5476-7376-1166,SB-2588-6752-8558,AXIS2172297,223767.39,874
CUST61468643,Tanay Dave,ssaran@example.com,+91-7507105702,WVBJD5219Y,1238-1625-5605,SB-4509-3755-7897,AXIS1374217,243594.0,757
CUST91272637,Azaan Choudhary,bhardwajabha@example.com,+91-9512770829,IJURP3320O,4750-9439-2850,SB-3223-5716-6430,SBIN5276900,73400.05,853
CUST46557471,Bimala Palan,walidarsh@example.net,+91-7865195700,NRDTS7708P,6193-2522-6787,SB-7472-5237-5440,SBIN5709755,325512.0,759
CUST50426501,Mitali Deshmukh,pantvedika@example.net,+91-7747902254,XYKYI9901I,7240-6092-9064,SB-2530-9038-1782,AXIS7580217,402123.08,892
CUST71704245,Indali Konda,poojasant@example.com,+91-8031287172,ZRBUV6009T,4757-4395-4278,SB-6312-7396-5838,KOTAK2598720,146415.25,868
CUST90337061,Guneet Bava,banikgaurika@example.net,+91-9377983725,MBNPA9687Z,1553-2867-4358,SB-5173-5521-5910,AXIS1364945,124979.22,830
CUST43858912,Bishakha Sunder,inaya52@example.com,+91-8871814485,NJASU4141T,3632-4330-7163,SB-9648-6228-3325,KOTAK4544523,410141.37,794
CUST66622902,Ganga Srinivasan,osubramaniam@example.org,+91-7908409910,HMOXY3887O,4525-6968-3608,SB-9281-5035-9341,ICIC3413788,320437.08,735
CUST33520414,Neelima Iyengar,rachita33@example.com,+91-9337666874,SQWSV9134E,7553-1200-5866,SB-6880-5078-7525,KOTAK1625708,204092.45,857
CUST75791689,Bhavika Krish,chaudhariwidisha@example.net,+91-7720804470,DJMCN6735Z,4099-7023-3470,SB-7705-9724-3404,SBIN1525598,98032.21,823
CUST74081586,Mahika Date,ucchalbumb@example.com,+91-8333863276,FMEEB9611N,8126-2312-4629,SB-7631-7763-8349,ICIC1694537,306205.37,801
CUST89961727,Faris Koshy,gautamdin@example.com,+91-8151574950,PFLPK4906C,2057-5917-7476,SB-5431-7098-3450,AXIS7789704,453682.78,789
CUST81574573,Lopa Som,shettywahab@example.com,+91-9921382827,YQDFP0827H,5765-2062-6468,SB-9803-9736-3291,AXIS9728479,336178.5,863
CUST37189740,Harinakshi Bhasin,jagratiramakrishnan@example.com,+91-7765922214,DEJPM6207F,6837-8058-2695,SB-5961-4378-7905,KOTAK1600880,137624.41,812
CUST59549142,Rachit Manne,osha41@example.com,+91-8791941200,VROCC6642S,5009-3960-4869,SB-8782-4598-9874,HDFC4823927,368895.77,879
CUST38071408,Ekbal Palan,tanmayiraj@example.org,+91-7499320491,YFYBY3541G,8264-1929-9732,SB-2259-3760-5605,SBIN2703441,140542.16,810
CUST95086989,Laksh Varkey,zdoshi@example.net,+91-8225483431,TNKBY7167V,2442-2664-7062,SB-7414-4408-7167,KOTAK9281404,329255.21,850
CUST21913536,Zansi Ramakrishnan,padmanabhanidika@example.com,+91-8606781389,GMGWO9483Y,5676-6655-6635,SB-6234-9394-3939,ICIC7829880,168794.11,769
CUST66993143,Azad Dhar,davidvarghese@example.org,+91-9838245723,GSDWQ9493Z,2814-6054-2776,SB-8004-3913-4068,SBIN5729132,378424.73,740
CUST53362556,Ekaraj Soman,iramuni@example.net,+91-8217210162,GYBYZ6117X,5311-2014-2620,SB-6653-8241-6897,AXIS1913738,150734.05,713
CUST20506464,Ekansh Buch,ryan68@example.net,+91-8036339258,AJGWZ7870D,3374-8582-1380,SB-6521-4231-1465,HDFC8689598,336665.84,809
CUST73937609,Abdul Borde,yrege@example.net,+91-7431625357,JAXTE6928O,5592-9797-5900,SB-2926-1839-8300,ICIC4441602,73936.91,830
CUST49298431,Aishani Gill,yuvrajbajaj@example.com,+91-7100359774,RNBJS5695L,2806-4763-4252,SB-4914-1950-4657,ICIC3364109,447268.94,820
CUST27184422,Chakrika Thakkar,kiaan79@example.net,+91-7785474263,AMKBS6944E,4814-7924-5265,SB-5300-4452-6076,HDFC8893240,147475.31,782
CUST53565848,Neelima Venkataraman,dsane@example.com,+91-8455693008,XRNPT4131V,6163-6544-3856,SB-3548-7994-1062,HDFC9786702,13138.88,814
CUST47136330,Veda Goel,nihalsem@example.com,+91-8007638019,SZMZM8647C,9157-3844-9269,SB-8636-2208-4674,SBIN5675817,298972.41,745
CUST28311317,Mugdha Pandey,udyatigulati@example.com,+91-9969961107,WCBLV0242Y,9755-2230-5283,SB-7471-8512-7215,AXIS3493708,147383.41,755
CUST36165416,Omkaar Bhargava,anaywable@example.net,+91-9256203204,IEDVN6353D,2328-9306-3774,SB-7639-3750-3932,SBIN1177981,229691.63,822
CUST63575610,Girindra Sahota,frout@example.org,+91-8763318878,DTFOL7588S,6297-5762-8202,SB-9233-9150-8810,HDFC7926579,169216.13,707
CUST93224387,Kamala Samra,patilsamarth@example.net,+91-8498731142,GUWRW2046M,6493-4945-5752,SB-9590-3133-6222,ICIC9621743,127916.28,794
CUST27708088,Saanvi Ghosh,qvarkey@example.com,+91-9175719895,RXXEL9855W,1913-7512-9937,SB-6807-3319-5749,HDFC7484522,142954.31,802
CUST69387043,Yahvi Chahal,jyotikhurana@example.net,+91-8266125153,VRFLY7339D,4395-8068-4738,SB-9557-7196-2242,SBIN1488623,62886.54,784
CUST21990702,Warda Bedi,baljiwanshenoy@example.net,+91-9023679558,OGCGH5642L,4365-9003-7432,SB-6750-6430-7354,SBIN5278501,89913.11,879
CUST35285032,Fiyaz Sami,yhalder@example.org,+91-8216109269,LACHU3262E,4014-1193-2655,SB-8875-8188-6755,KOTAK8541232,339632.93,720
CUST41974397,Irya Bahl,sekhonshivani@example.org,+91-9269818918,UXOVP8257W,8630-4914-6386,SB-4958-6603-1200,AXIS1700775,68023.21,733
CUST24728328,Wazir Bhagat,wtata@example.org,+91-8781888040,XYBOR2600R,2052-1745-8017,SB-3079-4025-3667,HDFC6218423,221113.58,851
CUST70331719,Zashil Halder,gokhalechakrika@example.net,+91-9512558042,UIAFO3609O,4172-3070-4338,SB-5733-5926-9431,AXIS2088495,122735.52,779
CUST99830551,Pooja Gandhi,priya09@example.com,+91-9977873778,AGMLJ9853H,3313-7024-6738,SB-5480-1095-1949,HDFC6203916,160127.94,846
CUST80996657,Sachi Nadkarni,hsanghvi@example.org,+91-9658274850,TNPLK4918G,5905-2280-2294,SB-9204-5297-4895,KOTAK3190305,217789.93,828
CUST10842024,Ridhi Hora,yashoda52@example.org,+91-8145668204,UVALP8147O,4814-4546-6911,SB-3866-3833-3308,AXIS3047004,126514.49,728
CUST67534817,Ekapad Varughese,xpradhan@example.com,+91-7549264933,LEVCP1394M,3514-4367-3808,SB-1373-8235-5967,KOTAK4005772,374066.48,847
CUST62479152,Radha Butala,ekiyabalakrishnan@example.net,+91-8307890681,YALTE6914Q,9142-9848-4414,SB-8620-8905-1646,SBIN9244767,127801.23,794
CUST32263822,Tanveer Palan,nikitalall@example.com,+91-8080948784,NDIGX4148Z,4310-9909-7789,SB-9460-6381-5043,KOTAK5233422,277131.0,749
CUST60177392,Kai Comar,aayushsane@example.net,+91-9387619785,MBCUT5184B,2355-7769-8087,SB-2955-9467-4486,KOTAK7308726,185171.9,810
CUST86129449,Krish Divan,gautamwadhwa@example.net,+91-8993461442,FJJCP3229Q,5571-2778-1641,SB-4731-2898-1810,ICIC9568880,438539.75,732
CUST82027003,Barkha Mahajan,harshil33@example.org,+91-9651262440,AGECK7074I,4932-2808-1711,SB-6266-1315-7489,HDFC8899647,59935.2,734
CUST98325621,Hritik Biswas,omoliver@example.net,+91-9019282301,BGTOS2080S,8332-2939-8844,SB-9039-3648-7357,HDFC1372061,223744.21,767
CUST66425176,Vritti Patla,daliajagdish@example.org,+91-7157857519,UETQD8609I,7211-3851-4187,SB-5461-5407-7060,HDFC5054927,113678.53,715
CUST48275970,Aarav Ramanathan,parth41@example.org,+91-8363259967,VPDDY9033E,1666-8887-6388,SB-6612-5330-3321,ICIC5353234,73674.03,788
CUST39179986,Faqid Amble,karnikpooja@example.com,+91-8306959273,QREVD4548T,3894-5972-5540,SB-7962-7287-6091,ICIC3401791,25897.15,846
CUST77527218,Lipika Mani,jrandhawa@example.org,+91-8076362454,BBRPC3377Y,1413-1631-6069,SB-1125-4515-8517,ICIC4280471,386380.4,833
CUST91512098,Aryan Ahuja,ekanta72@example.org,+91-8894316429,VHDGX3443A,9437-5885-5430,SB-8384-9188-7118,KOTAK2412805,95826.1,768
CUST18090212,Avi Kamdar,sarrafhardik@example.org,+91-8744184548,PNBUX2574N,8603-2411-9849,SB-8033-8348-5571,HDFC1720559,263377.44,817
CUST47079397,Manya Samra,jmaharaj@example.com,+91-9730547553,TIZOO4831B,6161-3853-4115,SB-7746-8607-4178,SBIN5182858,456228.63,793
CUST89693922,Nitesh Ben,deepa63@example.org,+91-8916858219,RUUYC3036R,8320-7541-2816,SB-2015-7636-3369,HDFC8148342,450909.05,732
CUST69262364,Jeet Narasimhan,tanejadalbir@example.net,+91-7170225067,BZIAR2025H,2906-9663-6827,SB-8685-6121-5196,ICIC2281553,467225.0,722
CUST37609021,Simon Varkey,dhruv55@example.net,+91-7452772008,SZCPF2087W,4870-3042-3401,SB-8156-5291-6768,SBIN5484847,121679.72,729
CUST57219704,Samarth Kohli,dmangal@example.org,+91-8779535405,ZCLET4001Z,7729-5920-2522,SB-6892-5627-5104,AXIS1866498,400326.93,895
CUST18375598,Urvashi Loke,sekhonanika@example.org,+91-7716568482,THYMG0510Y,2457-9199-7700,SB-2470-4408-8504,AXIS7738528,373745.37,842
CUST77543546,Simon Ahluwalia,bansalisaac@example.org,+91-8957410478,GTIEN1262C,2306-9913-1246,SB-2082-1294-5244,KOTAK7012444,187805.23,852
CUST44144697,Arin Koshy,yachana01@example.org,+91-9901961135,UYJHN1626N,5671-8265-3765,SB-2100-8556-2701,HDFC8868854,347395.62,885
CUST86996244,Tristan Chakraborty,jchanda@example.net,+91-9611268258,ACXHC9703J,8322-2081-8208,SB-7746-8829-3533,SBIN1832443,166268.94,871
CUST86419528,Odika Sheth,buchindira@example.org,+91-9810250498,NFNSQ2758S,2625-4403-2115,SB-8438-6170-7018,KOTAK1471059,423564.82,858
CUST57545222,Ryan Mannan,georgekulkarni@example.com,+91-7516096757,APBXQ5009B,5548-3157-6716,SB-7311-9147-2397,KOTAK1611736,297661.04,817
CUST49684492,Ikshita Anand,regelajita@example.org,+91-9485649671,VCOUV2240H,5863-2269-5967,SB-9113-4718-7503,HDFC6491023,115302.58,767
CUST75046341,Mekhala Nigam,daniel29@example.net,+91-9080559427,KMIWI1635G,4303-1844-7149,SB-7804-2902-8974,ICIC1798267,362713.73,772
CUST59765361,Eiravati Mani,chandranbasu@example.org,+91-9979204265,YSEUJ7285F,7248-2143-8418,SB-7449-4692-8999,HDFC5154271,336432.47,839
CUST61676300,Zaid Sanghvi,yasti14@example.org,+91-8691832768,QLSGJ7242T,4387-2102-9269,SB-2586-4776-6555,AXIS6656562,284811.47,735
CUST96548969,Dayita Butala,balyatan@example.net,+91-7500718021,KZLOM8828Q,7667-6668-7145,SB-8996-1078-9570,ICIC4141655,385619.38,844
CUST52538191,Nachiket Prabhakar,treddy@example.org,+91-8963343575,JRQLZ5997X,9807-5052-7724,SB-6459-6199-8002,AXIS3293323,251921.82,870
CUST90578120,Nitesh Sachdev,garimakapur@example.org,+91-7602606626,VHCIA2516T,9964-9361-7782,SB-4847-9045-6585,KOTAK6895043,12716.96,881
CUST27497755,Tanvi Soni,brinda56@example.com,+91-7111098261,DIMXV0715K,5192-4893-8365,SB-8096-2633-9113,SBIN8766182,110269.74,876
CUST20694849,Raksha Jani,pradhanadvay@example.net,+91-8297483434,MWWIZ0485A,6057-9354-3452,SB-1802-8605-9880,HDFC4393866,113237.13,821
CUST72183019,Bahadurjit Chand,janisamar@example.com,+91-8200696898,ZYEHA6493Z,6833-2224-1242,SB-5958-1150-4839,KOTAK7949354,246348.36,809
CUST27287272,Ganga Nayak,srinivasancharles@example.net,+91-8373934047,COFCM5652C,7233-6295-9963,SB-1439-1566-9665,AXIS9132008,359852.08,816
CUST59630825,Chaaya Bava,xitiiyengar@example.org,+91-9381886541,EZFYD5484K,6828-7833-6006,SB-1457-8127-7786,ICIC7755276,222567.62,832
CUST41273381,Madhavi Rattan,hamsini36@example.net,+91-8479661965,RVVPQ0445B,9206-8250-4622,SB-9693-4117-7389,HDFC1070228,368074.62,771
CUST83760939,Charvi Goda,kondamahika@example.com,+91-8274779496,EKUCM5872J,4946-4810-5371,SB-3964-2632-5531,ICIC7488152,38997.62,736
CUST72710766,Abhiram Som,christopher29@example.com,+91-8250891905,TECJL4102M,5038-3262-3439,SB-7959-1687-3671,KOTAK4248308,354539.51,832
CUST53717216,Tanmayi Pal,varenya05@example.org,+91-7147079130,YSYUX6247D,6940-2883-5441,SB-7237-6092-8658,AXIS9079955,110891.06,804
CUST80084229,Udyati Singh,fatwal@example.com,+91-7523727596,TTYCB7631E,4166-7822-1522,SB-3210-7124-3716,KOTAK8358830,321720.37,724
CUST91782480,Mason Kari,yatin20@example.org,+91-9929940284,RSLMX8710L,5707-8402-7539,SB-4083-7140-2091,HDFC1289544,42831.55,862
CUST81611306,Megha Bawa,falan63@example.com,+91-7192924218,DCENF2275N,1152-6733-7272,SB-3083-3649-5829,SBIN6583030,230043.13,742
CUST66610556,Gavin Chakrabarti,anitabhandari@example.net,+91-7510988973,WULRH7382J,2860-5885-6412,SB-4393-2941-5711,ICIC3628255,250561.34,861
CUST30111916,Dhruv Pall,rehaan57@example.com,+91-7933270266,RXTGZ8049D,6731-2234-3212,SB-1347-5511-2134,SBIN8843683,385845.43,834
CUST85835285,Balveer Baral,yashicavala@example.org,+91-8611832867,XSESG3887C,6260-4045-3088,SB-6301-4642-7501,AXIS2618461,24935.63,748
CUST66772768,Barkha Gaba,mitesh14@example.com,+91-9311629400,ZDGVL6043K,2112-9843-6339,SB-4440-8934-5636,ICIC1762210,317150.36,845
CUST26624117,Neelima Chanda,chadharayaan@example.net,+91-8871469501,WYKUJ4843F,1781-6640-3077,SB-8809-2456-7828,AXIS4781323,488730.29,795
CUST49342554,Hritik Divan,danielyogi@example.net,+91-8034307066,PIPCU2751V,2465-1470-4865,SB-7337-4925-8223,SBIN6452826,319281.75,805
CUST11155013,Maanav Vaidya,ravalchavvi@example.net,+91-8746162047,WHJPU8829X,2452-8145-9304,SB-8088-3415-7265,ICIC8368652,34803.75,739
CUST56219976,Reyansh Chanda,dashtamanna@example.com,+91-8425421292,ZMNVU4821P,9359-7028-7697,SB-4704-4023-8944,SBIN2627084,436712.13,851
CUST24173558,Aarav Chakraborty,qbabu@example.net,+91-8006906734,BSRNX8268B,8573-5323-6460,SB-9549-8162-5416,AXIS5415448,456745.47,716
CUST10636299,Rachit Ravel,cnatarajan@example.org,+91-8470051681,UPNUM0227N,4778-3823-2091,SB-9324-8506-6799,AXIS1939769,481909.4,771
CUST42961799,Zehaan Wali,vedasami@example.org,+91-9732757000,VHSRE7201E,5153-4917-1357,SB-8949-1890-8013,SBIN2731995,248723.08,870
CUST39198977,Ethan Bakshi,vyastanish@example.net,+91-7236961108,OLWGK0063Z,2458-5694-1826,SB-1415-1797-9678,HDFC6145059,176840.64,770
CUST90471697,Tarak Jani,harinidasgupta@example.org,+91-7995867377,MLYYK2159F,4517-1225-9007,SB-9783-2142-1859,SBIN2325866,469250.7,872
CUST75791612,Bahadurjit Sabharwal,ahujazehaan@example.com,+91-7346836388,BOHGZ5392U,2233-1597-1157,SB-6248-7075-7474,ICIC6544422,208728.38,797
CUST53671684,Upma Morar,gayathriramakrishnan@example.org,+91-7847532067,ZEQBS9390F,9425-9940-2156,SB-7721-5394-8655,ICIC1310793,426744.98,703
CUST13964006,Ryan Magar,jhalder@example.com,+91-8090046917,JOMCP2554G,6645-4327-2154,SB-3395-8527-4659,SBIN7410802,52788.27,808
CUST51859238,Tanveer Pillai,siddharthpalla@example.org,+91-8888840428,TQARE6000B,1529-1995-2968,SB-3286-8897-8685,AXIS3236290,129593.8,897
CUST21149278,Amaira Khatri,lokeazad@example.org,+91-8025409915,FUJUO8350Y,6181-6311-1426,SB-6362-4799-1801,KOTAK4945457,370347.9,708
CUST61881220,Ati Narasimhan,daliaayush@example.com,+91-8853185823,RMNQM3116H,5645-7193-1254,SB-1462-2944-8940,KOTAK2643853,305407.65,873
CUST45534050,Dhriti Keer,qkar@example.net,+91-7518239126,IBAFK4859V,4260-5521-2385,SB-3403-2525-6706,HDFC1124686,362435.26,813
CUST37291515,Isaiah Bhargava,anirudh62@example.net,+91-7219693142,UJREG5421I,9646-1710-5268,SB-3542-1263-1477,SBIN1146731,156748.9,854
CUST11834943,Ekbal Banik,semfiyaz@example.com,+91-9772622801,GQHSB1051X,5824-1610-7274,SB-6755-1456-5975,SBIN1454020,218444.46,831
CUST52304307,Finn Munshi,anita19@example.org,+91-9077297550,WBNPU5679G,5669-5249-8118,SB-9654-3751-4548,SBIN7808025,111183.4,744
CUST37783479,Yashica Pandya,miteshjhaveri@example.com,+91-7814607785,LYGUB5933Q,7963-4789-8705,SB-8827-5590-7858,AXIS2890512,86034.7,731
CUST88802312,Nitara Gopal,vamakshiborra@example.org,+91-7174970685,TRXVP7502U,7527-5935-1357,SB-1275-5716-8404,ICIC5050442,468285.18,710
CUST11998630,Nidhi Palla,mbandi@example.net,+91-7955610818,GLFNS0285W,8995-9753-6884,SB-6724-3889-5485,AXIS2273776,219007.34,891
CUST78035088,Advay Panchal,nitesh65@example.com,+91-9711242766,ZBNZO2021T,3275-6714-5485,SB-8154-5125-1939,KOTAK6681786,198803.61,835
CUST91965837,Ansh Tiwari,chakrabortykashish@example.net,+91-7936180440,GROKK9858R,9342-7664-8597,SB-8571-6932-5062,AXIS3234421,431911.8,715
CUST78906959,Yash Setty,nidra61@example.com,+91-9655999586,AJNKZ9740Z,8431-5617-4984,SB-9653-6568-3578,ICIC8965048,231960.5,727
CUST84228749,Sanya Om,ekbalkeer@example.org,+91-7636951359,PQMTP9073P,6304-7580-3837,SB-8019-8841-5968,AXIS8876798,205226.96,882
CUST15671275,Nikita Dara,kalaqabil@example.net,+91-8481973671,MAAWL5317D,3977-2833-1572,SB-4889-1408-2953,KOTAK8537154,269672.79,808
CUST73945305,Rayaan Raghavan,ubikasrivastava@example.com,+91-8068576828,MXCOD9525P,3882-6350-2514,SB-6246-6859-8099,SBIN7094962,82946.47,765
CUST92382882,Xalak Sarna,frado65@example.net,+91-9427706560,TINFJ1683L,5962-9899-3800,SB-6695-3544-1794,HDFC9403323,284087.5,769
CUST77992414,Zansi Ramesh,hiralbhatnagar@example.org,+91-7578380313,JQVUX3259Q,2821-7174-8996,SB-2111-1739-1317,ICIC9774092,462723.48,835
CUST72225961,Ira Kumer,mnaidu@example.net,+91-8292441779,ODYBV8470E,8967-9006-9555,SB-7131-8506-8607,ICIC8429511,139565.25,809
CUST71020474,Vinaya Narayanan,janyachoudhary@example.org,+91-7291173693,NCHPO2747B,1358-7812-2909,SB-7164-3811-1163,KOTAK1392954,315392.95,792
CUST69767458,Hardik Bala,hemalmohan@example.com,+91-9415892744,MDTMW5848C,8373-7133-9969,SB-9559-2403-3887,KOTAK5642886,451382.01,897
CUST77269072,Ladli Sabharwal,champakbatra@example.net,+91-7185005857,GLGFJ1084F,4389-8013-2918,SB-1228-7358-1693,KOTAK8955077,379715.51,857
CUST12055261,Warinder Saini,gbiswas@example.com,+91-9865327274,JGUCH8807K,3843-6919-8435,SB-6654-3439-2706,KOTAK6970683,382405.32,765
CUST86012555,Tristan Shetty,kallachakradhar@example.com,+91-7993537667,FZPDT8829M,1001-2227-4942,SB-2222-7567-6040,ICIC1220644,366256.42,747
CUST81372395,Yahvi Ghosh,farajom@example.net,+91-8454027946,ICBTY5976H,6261-9008-9246,SB-5815-7823-6905,ICIC4831579,256558.06,809
CUST36612590,Arjun Suresh,muttifaras@example.com,+91-9566039241,FQZFS0506B,4232-8420-3381,SB-2241-3380-8247,ICIC6851086,376968.14,894
CUST43930660,Siddharth Venkatesh,eeshakaran@example.net,+91-9631097245,CFIUR3585W,1732-3774-4864,SB-5348-5717-9497,KOTAK6331473,227732.57,894
CUST57778635,Yash Andra,pallzinal@example.org,+91-7403285151,CKLRZ1516E,1385-7700-7636,SB-7314-9639-1402,ICIC3792235,17065.32,897
CUST40127834,Jack Sandal,sarkarkamya@example.org,+91-8656382510,AMOAI8966H,3981-6029-6261,SB-5546-7185-2276,KOTAK4046967,68063.01,785
CUST78028445,Dipta Kumer,chanchal90@example.net,+91-9914325544,FCSRE7292I,2494-4718-3505,SB-5455-5596-1379,ICIC6193764,65840.11,851
CUST20013459,Fariq Goda,prakashtripti@example.org,+91-9178393384,BUBMJ3405Y,5686-7132-1160,SB-2316-8197-7275,AXIS5777963,486608.87,787
CUST16392754,Lila Rastogi,manderyoshita@example.com,+91-7016475485,EVLZO0278S,7464-5667-9885,SB-7658-2381-5783,KOTAK9414712,444297.41,852
CUST94208137,Ethan Thaman,zaidchawla@example.com,+91-9763735621,LSPZS7560T,9379-1872-4760,SB-2845-7705-6710,AXIS5030275,78962.32,705
CUST56304228,Suhani Oak,bhavikathaman@example.org,+91-8274531948,LJPVT0235R,4893-9301-4486,SB-5135-3910-9397,HDFC9620048,306991.64,824
CUST97119161,Bina Nagarajan,nattharita@example.net,+91-7718556463,LZGPH4576B,3894-4861-3441,SB-8790-8454-7889,HDFC1159677,427931.39,884
CUST20963075,Advay Butala,vedantnath@example.org,+91-8790558662,UGUDW3688X,3133-3829-5293,SB-8300-7145-1247,HDFC8050042,28571.39,737
CUST72034798,Warda Narula,vidhisaraf@example.net,+91-8853724099,LWVGW7234P,7967-9090-7485,SB-4743-9243-9480,KOTAK9027273,55906.91,765
CUST85392483,Yashasvi Solanki,goelwakeeta@example.net,+91-8935436973,VDEGP1217W,4374-6142-6451,SB-3460-7285-2020,SBIN6498127,224029.73,716
CUST11125338,Yahvi Rama,suradayamai@example.com,+91-9918928654,SOGNJ5447T,7290-5744-6991,SB-6048-4048-5274,AXIS7843108,290555.64,828
CUST45147186,Bhavna Agrawal,eiyer@example.org,+91-7111326668,BYPMZ1538P,7135-4488-1998,SB-1660-3987-6440,KOTAK4659667,174429.65,713
CUST47913651,Robert Sem,meera98@example.net,+91-7009135684,SKQCG6997W,8890-5712-9050,SB-7507-2741-7202,ICIC7881823,233336.71,896
CUST62326850,Nilima Srinivasan,rachit92@example.org,+91-7910409202,JMUNZ6665Y,5197-7239-5343,SB-6622-7498-8836,ICIC3204158,95607.48,805
CUST57062497,Jhalak Chanda,nchaudhuri@example.net,+91-7243692604,AOXYK2797O,7744-7771-2452,SB-6347-4669-6813,KOTAK5429502,326349.48,817
CUST58302462,Chatresh Malhotra,gshetty@example.com,+91-9437793441,RRAWW5248R,8677-7631-4037,SB-3248-4510-9199,AXIS1608249,7182.25,744
CUST55698878,Rudra Kapoor,wableoeshi@example.com,+91-7178975128,YOQGZ7731H,2676-3487-7097,SB-4778-1903-7760,SBIN2489741,22162.39,733
