customer_id,full_name,email,phone,pan_no,aadhar_no,account_no,ifsc_code,balance
CUST82873906,Adweta Bose,gtripathi@example.org,+91-7646258283,IYMJK1702G,3130-3573-6347,SB-2044-1693-5773,HDFC8665974,260130.28
CUST85666697,Geetika Dutt,bariaanay@example.com,+91-8117898484,OUSLB1514W,1381-6071-4658,SB-8169-9541-8339,KOTAK5906959,320011.52
CUST47694657,Jason Dara,jbandi@example.org,+91-9247702583,ZPWHL4304T,9265-7056-9818,SB-8291-6762-9597,AXIS9070295,48647.05
CUST78839882,Yashawini Bawa,tejas53@example.net,+91-9264298432,ULWZJ3902A,2225-1236-3581,SB-4267-3419-1307,HDFC8701795,388677.74
CUST40018042,Widisha Mangat,umangat@example.net,+91-7684548247,BNEFC2249K,7427-2432-3161,SB-4374-2591-1479,SBIN5945247,177406.71
CUST50756533,Pahal Vala,idhingra@example.org,+91-8921738137,WBHMD7860C,6139-7265-2831,SB-3566-9246-9702,SBIN1383761,194477.02
CUST31605973,Saanvi Solanki,anthony21@example.com,+91-9741376916,JBLVF5078L,2913-1218-6264,SB-5062-5094-2535,AXIS5298492,303098.44
CUST66760372,Ekansh Padmanabhan,bahriyatan@example.net,+91-8922765403,UIWVZ8304F,6279-4667-1728,SB-5582-1629-7546,HDFC4042558,360100.53
CUST18237877,Falguni Tak,wasonhritik@example.com,+91-8794441834,HANRD1534T,1006-4828-8359,SB-4472-5956-2938,KOTAK6518835,54254.22
CUST23844754,Jai Gaba,ugera@example.net,+91-7569734058,VYKJD9709F,8590-1694-3926,SB-2288-3386-5307,SBIN8832138,393796.18
CUST97012537,Jackson Lata,qadimissac@example.org,+91-9452016850,YQCYQ4956P,4833-4128-7178,SB-6625-9188-5673,ICIC5345449,214136.34
CUST66587961,Aarav Chopra,hemanggulati@example.com,+91-7937735454,SYTNB0390Y,2431-8822-7963,SB-7999-9217-3321,KOTAK3379989,388610.48
CUST61138448,Nandini Uppal,quincybalan@example.net,+91-9950659333,UMSVN7004I,5893-3678-8300,SB-8780-5769-8258,AXIS5028126,158685.34
CUST84352621,Nandini Deep,memonshravya@example.com,+91-9821697972,TQSLW6361N,3055-9086-7425,SB-3649-7662-3621,ICIC3943614,445937.32
CUST20453517,Forum Din,ydada@example.com,+91-7690890747,SDDVN8391S,6735-7008-5495,SB-4327-4844-6402,SBIN4327351,177019.76
CUST54020619,Omisha Tandon,qsibal@example.com,+91-7800355393,ZDSHI3009V,8261-9917-5627,SB-3146-4794-1545,HDFC4997216,79312.9
CUST12925143,Nandini Koshy,xaviermerchant@example.com,+91-7833947012,DMQFE7691N,9574-2382-3657,SB-8666-8245-4261,KOTAK1265577,110086.05
CUST38386071,Yochana Narayan,ymorar@example.net,+91-7760094278,YHRKF9160P,5700-4685-8736,SB-2078-4044-9142,HDFC3840200,496794.26
CUST89634985,Abdul Lata,doctorkala@example.com,+91-7337480471,SLBTN7760Q,9797-9828-9243,SB-4579-8984-3639,ICIC4507323,71064.57
CUST57167302,Ijaya Mishra,gautami01@example.net,+91-7467891888,TNTWU4084X,8773-7270-9562,SB-9738-1361-9289,SBIN2068199,497379.13
CUST98818067,Bhavna Mukhopadhyay,cjani@example.net,+91-8394004370,XXJEW6002G,1975-6931-9830,SB-2992-5897-1700,HDFC8818934,388704.11
CUST13524371,Quincy Shah,vincentluthra@example.com,+91-9713376089,UCYCR5037B,8310-4941-2983,SB-2835-4131-7505,AXIS5291769,378805.43
CUST85681807,Gunbir Sagar,garachaman@example.com,+91-7655076427,HXEYW1213K,6338-6777-6044,SB-3392-9789-3942,AXIS9891292,249520.24
CUST81223138,Ranbir Mistry,ptrivedi@example.org,+91-9083645002,IJXJZ9208R,2611-5788-8011,SB-2214-4157-3810,SBIN7699616,60836.01
CUST89141952,Yashoda Yadav,vpant@example.net,+91-9601015379,KVEXY0187C,4546-4041-5848,SB-1923-9331-6436,SBIN6330902,457070.71
CUST98358626,Jeevika Bahri,bhanumatichawla@example.net,+91-7902124383,WSRAI4433H,3093-2914-9366,SB-4890-9871-1271,AXIS7180553,455610.34
CUST51018746,Urvashi Shan,crege@example.com,+91-9784459632,VPQEC5831A,2184-6607-7322,SB-5136-7202-9833,AXIS4840304,7107.59
CUST24146644,Ucchal Chander,mayajohal@example.com,+91-8542178847,NZIZO3879V,3365-7632-3334,SB-4610-1320-1040,ICIC4989709,440166.64
CUST15630893,Radhika Mann,triveniedwin@example.org,+91-8099762542,ZLQLJ2836T,4050-2756-1456,SB-9774-3973-6256,SBIN7588569,28695.7
CUST51631679,Gabriel Iyengar,zaid23@example.com,+91-7487548767,CUWUT7543E,4580-3871-1963,SB-7000-6056-8532,AXIS4317377,271453.94
CUST22037050,Girindra Das,lrana@example.org,+91-8205321497,JUWAL6943L,2242-6009-4414,SB-8072-1853-8734,SBIN9358661,152576.99
CUST11367877,Vamakshi Dutt,thakercharvi@example.com,+91-9995122984,GOCHT5284S,8007-8860-2491,SB-9650-8502-2543,HDFC8332954,364988.06
CUST94839917,Upasna Narula,anusharau@example.com,+91-8239223155,MDAUP4283J,7804-7518-2987,SB-1206-8456-7879,ICIC6111365,276617.01
CUST46029199,Timothy Wason,cparekh@example.org,+91-7034956168,DIQSV6639B,9932-3374-8843,SB-7637-5745-5568,ICIC1494182,303479.79
CUST62630147,Dhruv Grover,igulati@example.org,+91-9498331640,HIHZY4805R,5505-7986-6375,SB-4173-8854-9384,AXIS5109287,140154.84
CUST33283379,Aditya Raju,bdewan@example.com,+91-9065074513,DDZTP3857R,4970-2962-9389,SB-9872-1372-9203,SBIN9654168,241820.8
CUST92474036,Ishaan Divan,gmaharaj@example.com,+91-7769975138,OZCEX0453Y,1860-5437-3081,SB-2915-4868-6454,ICIC2566906,231823.31
CUST61590221,Xiti Yohannan,lakshsibal@example.net,+91-9346705826,UQLMV5663U,7912-4456-2034,SB-2174-4734-2194,AXIS6447753,105365.31
CUST45431564,Kashvi Muni,arjundeep@example.net,+91-9938189568,LRROE8379P,5892-4847-9981,SB-3574-8048-8558,ICIC1683465,485145.67
CUST25885998,Kamya Yohannan,vinaya37@example.com,+91-7515543098,QLWLV2810W,6453-6551-1590,SB-2794-5447-5816,SBIN3035925,449557.41
CUST96703906,Champak Bora,balakrishnangeetika@example.net,+91-7777557443,XPGND6516P,7375-8470-6400,SB-8230-5484-2115,HDFC1362855,124542.04
CUST12242701,Aditya Nagar,shaurya37@example.org,+91-7330616533,MCYNH7466X,6986-9719-3243,SB-6444-8301-9000,ICIC8906424,69752.94
CUST38236597,Nathan Kala,bhattvaishnavi@example.org,+91-8758820500,SESGJ1833D,1505-8965-6033,SB-8129-3419-2695,KOTAK3117775,351317.73
CUST67041116,Manya Kamdar,finn82@example.org,+91-7348992093,IKLAN0849I,1521-5809-4573,SB-5336-5443-2566,HDFC6713418,7559.75
CUST43227807,Tejas Kade,tejaskala@example.net,+91-8737561718,DZWLK4887S,1640-6454-2531,SB-1625-5167-6526,HDFC8309864,352459.14
CUST60522564,Brinda Kannan,hrout@example.org,+91-7960632016,SNSTX6682W,1616-1124-4420,SB-2186-7130-8308,ICIC2442712,292193.45
CUST18447599,Anthony Choudhary,ychandra@example.com,+91-9206283468,GCEPT7747V,2155-3823-1352,SB-6860-2666-2718,KOTAK4879055,16603.0
CUST70914376,Henry Kannan,charvi40@example.org,+91-8986519689,SSYFT8624T,2242-4843-7760,SB-8806-4995-8991,HDFC3177867,125624.31
CUST41611291,Azad Jhaveri,batravanya@example.net,+91-8582024674,UKMOG5042Y,5722-3265-1462,SB-8067-9034-8023,HDFC4918250,480457.66
CUST16315984,Reyansh Bhattacharyya,qrajagopalan@example.com,+91-7622710888,GVZAN7596W,6825-6771-4064,SB-6055-6827-3604,SBIN1688839,372523.87
CUST88741914,Agastya Acharya,parmerrohan@example.net,+91-7807485735,OVTZC9617K,7923-4940-3661,SB-9924-3454-1364,KOTAK4083156,230426.03
CUST90810665,Gautam Garg,pavanibalay@example.org,+91-8483370305,SKHTH7819H,5573-6210-8564,SB-1131-7907-5523,SBIN9258963,412968.29
CUST77102263,Mitali Yogi,bhagatbhavya@example.org,+91-7007495203,IUUYF6192V,3565-4977-1228,SB-1145-1766-2222,SBIN5441428,45198.99
CUST42509804,Baljiwan Bhandari,triveni75@example.com,+91-7721605005,PNHUP2204R,9432-4811-4547,SB-6351-5924-1642,AXIS3945207,365751.58
CUST95948483,Zinal Dyal,pushtikota@example.net,+91-8786633016,AAPEA5625F,2921-7140-7148,SB-5201-8737-3376,SBIN6547779,45357.63
CUST54637097,Bhanumati Lala,farashayer@example.com,+91-8633629767,BXNZJ1382O,3589-8243-8230,SB-3411-7094-6979,AXIS8978512,311202.61
CUST67556277,Nathan Devan,gunbir60@example.org,+91-8508391704,OEIPQ3911G,3187-8465-9777,SB-9046-9303-1083,KOTAK3031837,126483.12
CUST66099136,Krishna Gupta,bavagaurang@example.com,+91-7321608109,WOHLU6098V,5994-8696-9759,SB-4603-7856-4071,ICIC6171011,135972.65
CUST42670227,Chasmum Kumar,sathvikbarman@example.net,+91-9020312328,QCVJQ1047U,9768-1693-4107,SB-9492-7600-9293,AXIS1338216,97054.94
CUST97709324,Praneel Bajwa,hiteshmani@example.org,+91-8422122819,QVXTE2669Z,6280-8357-5563,SB-5923-1564-5534,ICIC6039545,446009.9
CUST73368856,Diya Suri,nachiketdevan@example.net,+91-7048339460,TUAHT5539A,4954-5953-8640,SB-7705-2279-6441,SBIN6814818,139822.29
CUST76470316,Yuvraj Dar,harinichaudhuri@example.com,+91-8848808380,METQM2050T,3621-8335-2562,SB-2662-7052-5164,KOTAK5826405,499465.46
CUST38571187,Anjali Halder,akshaykuruvilla@example.net,+91-9845686976,OILFG9987U,1664-2226-3346,SB-7930-1491-2444,HDFC4376397,94845.37
CUST30892608,Vamakshi Oommen,kapadiacaleb@example.org,+91-7506408146,FMLVF6680S,8793-1567-1626,SB-7883-4920-5361,HDFC8300471,332415.14
CUST35632055,Mohammed Wadhwa,balveer44@example.com,+91-7178953773,PIISF8275A,2769-3706-4754,SB-8742-5765-1134,SBIN1434237,470677.82
CUST64924796,Upma Tandon,hema18@example.net,+91-8777347618,PDMFD4889M,6553-7214-5696,SB-2613-5735-2828,AXIS8379962,52097.27
CUST29727657,Agastya Peri,bhavna60@example.org,+91-9582970298,UCZVR1911E,9648-4861-6279,SB-1580-1401-2638,KOTAK6373816,57514.81
CUST95747917,Aryan Om,wahab09@example.net,+91-9453354548,EHYLU6147A,6964-3097-9003,SB-4040-5157-9314,AXIS7394113,422822.03
CUST40072635,Ekansh Nath,desaiavni@example.org,+91-8113712999,KSGJZ3675R,3976-5194-4595,SB-1319-3613-1914,ICIC3304625,310211.91
CUST93375826,Bhavini Wadhwa,osha68@example.com,+91-8216681757,KPAUO1465D,5196-9952-2609,SB-6933-6867-3063,KOTAK8132796,335915.71
CUST47461104,Christopher Dhar,devsood@example.com,+91-7830556699,PJSMP5412V,6332-7346-9090,SB-6800-4453-9231,AXIS6503527,243616.18
CUST84653840,Ishwar Mannan,ikbal07@example.org,+91-8171895328,NHJNM3874E,2734-7524-4715,SB-8142-4240-5720,AXIS7704033,85660.19
CUST41614037,Chanakya Mane,brijesh97@example.net,+91-7750235366,JSRHO8258P,3609-3138-8103,SB-7277-9321-7828,AXIS2673439,252604.88
CUST61079345,Tara Kadakia,max77@example.org,+91-7181005454,MDCIR6363P,1963-9176-6909,SB-1121-3145-1555,AXIS3472431,46463.27
CUST60372607,Harish Sridhar,bhanumati47@example.org,+91-7529409391,YTZNH0476N,5160-1845-9584,SB-2788-3753-1952,SBIN9316944,190570.56
CUST17073118,Ryan Deep,guptasaksham@example.net,+91-8057601681,JLKEN5207S,6936-6690-2788,SB-5582-3265-9342,HDFC3946907,346304.0
CUST19984062,Isha Ben,narayananjeet@example.com,+91-8947176118,NNLZB1321B,5646-2165-2875,SB-6397-1150-3153,SBIN5218024,206791.19
CUST55980576,Ishaan Verma,ryan85@example.org,+91-7085146392,URTEY6824H,2001-4083-1657,SB-7657-2475-5819,SBIN3654932,289239.3
CUST25669163,Darpan Dutta,amolbarman@example.org,+91-9682111078,KTLJO8435O,3225-2892-7683,SB-5995-9239-8832,HDFC8091304,375848.81
CUST86850220,Chaaya Dugar,kalpitkhosla@example.net,+91-8296286882,KLIHR0633E,7445-9536-9645,SB-8336-9894-2771,SBIN5179158,389640.42
CUST71844817,Abeer Kaul,ojasvibhavsar@example.org,+91-8297258613,PDTBW9412X,1459-7054-7932,SB-8007-5247-3721,AXIS2385459,336921.15
CUST36717899,Manthan Bera,meghanamisra@example.com,+91-7897623332,SVPKI4925P,3981-1149-1772,SB-8625-6247-9837,KOTAK5248845,60389.32
CUST94481925,Girindra Varty,hardik09@example.com,+91-9077181938,VHDCW1286Y,2224-1472-6064,SB-3085-1385-1334,SBIN5188029,441424.07
CUST49632758,Hemal Ganesan,zsampath@example.com,+91-7334246713,DSSCX2921K,1288-9503-2202,SB-9376-9031-9338,KOTAK4399049,484273.45
CUST85879266,Lipika Bandi,kabir90@example.com,+91-7473312886,CDWCI4571J,1164-6978-6404,SB-2745-1758-7139,HDFC4976479,6868.68
CUST67834973,Ira Tandon,xsetty@example.org,+91-7299093033,DXJFZ4712X,3364-2607-8555,SB-5440-6470-7193,AXIS7426191,122521.54
CUST67254495,Panini Yadav,samraudarsh@example.com,+91-7357264662,URCNY4104Z,7977-2051-5883,SB-1214-7553-3855,AXIS8008813,415853.33
CUST39950691,Zansi Sur,ekalinga16@example.org,+91-9960026794,XQGWN9004E,4256-1224-7179,SB-9876-1596-4677,KOTAK4378663,20034.35
CUST94874578,Nachiket Sachdev,sachdevmahika@example.net,+91-7202233096,AYJED2658E,6536-3356-5187,SB-9547-2921-5781,AXIS6373234,178127.92
CUST51946435,Yamini Nair,gaurika43@example.org,+91-8044665150,ZQKNT7392P,5247-2744-8606,SB-2147-2174-4688,SBIN7426021,188413.28
CUST48239647,Anusha Badami,riyachand@example.org,+91-8576525260,THJUQ0730J,6697-5440-2158,SB-3694-1604-8821,KOTAK3759173,223961.68
CUST12123453,Netra Lad,zaitrachand@example.net,+91-8963898670,LNPDB0634V,8062-9526-2295,SB-8698-4426-4509,KOTAK4495084,13367.24
CUST97988750,Vivaan Khalsa,cherianlohit@example.net,+91-8166154852,OACEF2225F,4690-7512-4782,SB-6894-5100-3929,HDFC6477148,254643.37
CUST37502255,Ansh Bali,gautam56@example.org,+91-8199205268,MBWHN6826J,1780-2946-3821,SB-6828-5385-2491,KOTAK5665711,395883.22
CUST72698671,Ekani Varghese,chadabeer@example.com,+91-8151733132,QOKAR0114O,6329-1179-8587,SB-7669-8437-4862,HDFC4283806,427059.28
CUST88892863,Nidra Som,prashadbimala@example.org,+91-7219044323,FNXHI3998C,4332-8346-9729,SB-6871-8004-5492,AXIS8834967,71687.83
CUST56468218,Nisha Chacko,ijayabandi@example.com,+91-8753208047,QZHID9207W,9171-7694-8736,SB-7108-7604-2393,HDFC8170529,290256.07
CUST71504970,Zinal Ahluwalia,kevin05@example.net,+91-8482909143,DWEEY3463J,1213-5445-6799,SB-2643-1769-5658,ICIC2565404,91711.98
CUST44253392,Finn Murthy,benjaminsura@example.com,+91-8136243285,QUTRM0927N,7986-6142-5330,SB-1065-6333-3080,SBIN4691701,406310.25
CUST66729658,Darpan Anne,rbhalla@example.com,+91-7427494415,GPQHJ8689Q,3494-3072-9549,SB-1205-5088-6829,HDFC8234804,365613.79
CUST48872900,Orinder Banik,mugdhaahluwalia@example.net,+91-7556970926,UOUEH1482P,6445-4168-8427,SB-7919-4057-7565,ICIC2272201,452985.72
CUST80985976,Triya Walla,meghanasharma@example.org,+91-9505827722,SALUP9002G,8781-4388-7275,SB-9845-9123-1818,ICIC1461404,145474.56
CUST89000881,Riya Om,tatadayamai@example.com,+91-8851177718,RGBPW2925M,4096-8651-9698,SB-6817-9326-1483,SBIN3131726,236234.65
CUST72751498,Urvashi Narayan,xde@example.org,+91-9856823741,INQUG0535V,4347-8232-5314,SB-5075-4340-2805,ICIC3788268,453728.05
CUST87141509,Deepa Pandey,etasathe@example.org,+91-9077431051,EGMAA0087K,5189-8825-7429,SB-6141-3882-9279,SBIN1099771,157084.86
CUST38323763,Bhavya Sastry,ojasnaik@example.org,+91-9802480170,VJFBS8095C,7961-2656-9601,SB-3924-9164-1087,KOTAK6764173,236399.04
CUST62184371,George Bora,chaaya64@example.com,+91-9178397605,JCSNK4713B,8361-5095-7517,SB-6771-4355-2095,ICIC8972193,464183.07
CUST24149282,Mahika Walia,banjeetloyal@example.org,+91-8271100674,KGHDJ9537Y,3209-7508-5558,SB-3192-1054-2464,HDFC5048567,357104.7
CUST24488041,Azaan Pathak,gokhalegauri@example.net,+91-8318679744,DYXFX9121F,4399-2242-5704,SB-7499-6625-2769,ICIC8631631,478991.19
CUST62569581,Eta Bali,knori@example.org,+91-9795619852,NPEWP1006H,8559-7176-6378,SB-1255-3674-5327,ICIC5967566,26453.48
CUST51096802,Chakrika Bath,gautami47@example.com,+91-9059804132,LIGSF8921S,2248-5142-3695,SB-6419-9626-9016,KOTAK1473777,34696.74
CUST91168162,Girik Warrior,adhingra@example.net,+91-7375904661,BPJOQ0352J,2220-8265-1309,SB-8791-3255-2194,SBIN6839668,114094.3
CUST59517203,Janaki Sunder,gaurangbhatti@example.org,+91-9738025159,JQTAH6198P,3798-7995-7608,SB-7819-2022-2027,SBIN1857504,302740.71
CUST64946647,Daksha Kaul,munilogan@example.org,+91-8792548580,PPMFV7213B,2388-2366-5955,SB-2411-7581-4496,KOTAK8768645,88121.87
CUST34992246,Samar Padmanabhan,onveerkari@example.com,+91-8203921931,JHJUZ8618D,5188-2961-7898,SB-2674-1293-3599,SBIN3801188,438135.73
CUST51928347,Meera Rao,mitalibail@example.org,+91-7064297913,TNOEV1290B,2031-8733-4747,SB-8132-2793-9819,HDFC7350680,255414.12
CUST95610325,Bimala Jaggi,pranav39@example.com,+91-7263962353,FWJRX4990V,6004-8141-1221,SB-1513-3301-9202,AXIS8752459,273052.38
CUST97522650,Hitesh Nadig,darpanbhagat@example.org,+91-9160262876,FAIQK9341E,7976-4729-6730,SB-7548-4666-1611,AXIS6588717,303852.45
CUST73361090,Hredhaan Ben,mishrakeya@example.net,+91-8020467737,PBLTJ8628B,5188-9611-9432,SB-6699-9911-5610,ICIC7619299,343990.83
CUST11135212,David Manda,ivora@example.net,+91-8495068056,MRYAK5912B,5943-4929-2806,SB-3227-5293-6386,AXIS2277419,319223.75
CUST32087426,Kai Talwar,luke98@example.com,+91-8281641747,HDHGO8414Y,8381-7203-8833,SB-6635-5645-4809,AXIS4548394,59651.34
CUST32031241,Nakul Prabhu,vedikagolla@example.com,+91-7681999908,BNGVJ7517Y,4591-8253-8963,SB-2830-1115-8240,KOTAK4744195,219713.21
CUST26734668,Thomas Singh,fsandhu@example.org,+91-8259661326,WHFIO2667Z,9376-8885-3570,SB-2578-6403-8582,AXIS2343687,405974.74
CUST86972180,Harshil Nayar,harish48@example.net,+91-8786364661,OIXDF3990G,2478-9621-5069,SB-4215-4624-5819,AXIS4321661,294437.33
CUST39592763,Hitesh Gandhi,chaitaly97@example.net,+91-9375404815,PGMPA8808X,5066-4298-4711,SB-5296-7005-3717,AXIS7726619,109423.59
CUST46283907,Umang Kapadia,diya31@example.org,+91-8029218838,LEQDG4308F,7236-9349-3390,SB-1435-5329-9325,SBIN4732121,225470.02
CUST35185005,Rehaan Chandran,timothypradhan@example.org,+91-9838039962,EBJFB5643T,9090-7392-9555,SB-1253-3829-8532,HDFC7793134,205047.36
CUST59120168,Xalak Pau,anay06@example.com,+91-8853122967,BLFZL4287Q,6275-2549-1776,SB-1975-6266-7002,AXIS6555509,183635.41
CUST97003911,Jason Sekhon,eiyengar@example.net,+91-9497098760,ZMMGL4934J,1590-8041-3723,SB-3868-5181-6416,HDFC7136206,40743.38
CUST65628659,Imaran Dutt,deychanakya@example.com,+91-7047754963,XSJWB8724J,6657-9973-1620,SB-8798-7456-7687,HDFC4444403,491197.17
CUST34858349,Qadim Bhavsar,wridesh53@example.net,+91-9061505431,DCZKP0016C,1712-5794-7763,SB-1475-2184-9577,SBIN6443049,13046.08
CUST82225040,Thomas Zacharia,shivanshdivan@example.org,+91-9151007757,JCJNY3422X,4911-6924-9989,SB-6677-6829-2549,ICIC4050308,394903.53
CUST92734015,Faraj Nori,dthaman@example.org,+91-7537778258,YRSYR6351T,2194-5578-6222,SB-1581-3441-4402,ICIC5236759,441931.87
CUST45320890,Adya Lata,arajagopalan@example.net,+91-7818304811,AFNHS0034Z,7608-3886-5392,SB-7425-1511-9383,ICIC8679245,259195.08
CUST22783256,Amruta Dayal,andrew51@example.com,+91-9512609092,QVYZD2214A,4974-9790-5165,SB-7546-5445-4006,ICIC9563933,341782.14
CUST24986486,Zashil Basu,aayush04@example.org,+91-8108520495,MNOZK2128T,9186-4407-2704,SB-4369-8188-8399,HDFC8649199,77558.77
CUST27663322,Rushil Iyer,chaman83@example.net,+91-7336895679,XNKSR4177K,7694-3670-2989,SB-6407-1316-4631,AXIS8902666,426426.38
CUST53529887,Darika D’Alia,oliver87@example.net,+91-8135561440,FKLNC1154J,5870-2802-8392,SB-8696-5726-3919,HDFC7393197,465659.74
CUST58132792,Noah Kashyap,chandreshchandra@example.net,+91-8731275211,PILQH0675U,1584-6964-5790,SB-8427-3071-4577,AXIS9369620,313550.26
CUST53936070,Wakeeta Ghose,jagratisrivastava@example.org,+91-7507796920,YEIHO7777B,8081-5633-8775,SB-8715-2955-6116,SBIN5780684,339585.77
CUST11662408,Upadhriti Kala,vbandi@example.com,+91-7270455987,MJRCJ4151O,5514-8112-8910,SB-3988-4348-5794,KOTAK5820594,10756.22
CUST69213109,Reva Kulkarni,frederickben@example.net,+91-8603770452,DQZBH9748W,8066-2863-3918,SB-5708-3181-5451,KOTAK8243931,31354.69
CUST63350681,Gabriel Master,qushimohan@example.com,+91-8075814272,SQLUQ2930O,9412-8378-2540,SB-2408-3636-3162,AXIS5987458,246880.81
CUST67783878,Aayush Sunder,sathvikbadami@example.net,+91-9712408148,GVIVM6764G,3910-8386-5325,SB-8732-9897-4032,SBIN2596574,330618.07
CUST59966352,Yatin Tripathi,modimohammed@example.net,+91-7384100507,XCIKQ7879P,9954-8869-6342,SB-5436-8167-3105,AXIS3265603,73211.82
CUST45966678,Yadavi Dash,waida56@example.org,+91-8656151707,BMPWR0325G,2109-6732-9264,SB-4070-7385-5423,HDFC9966974,325693.64
CUST73975162,Anvi Dube,gopalpalla@example.com,+91-9023302035,HEHPT1983Z,4043-5971-4633,SB-3960-6777-4296,HDFC9393088,225900.17
CUST79956135,Wakeeta Srinivas,pallaaayush@example.org,+91-8416044495,NXMAQ5765E,3848-5763-8480,SB-8602-4382-8408,HDFC6683077,272007.12
CUST15211997,Mohammed Varma,anvi49@example.org,+91-9033132235,LVJHY8870V,2244-8370-8972,SB-4625-5627-9216,ICIC5611033,486246.93
CUST47852342,Leela Divan,libniwali@example.com,+91-8511245384,QHNEA7330A,5716-1875-5238,SB-1127-3691-2837,HDFC8175430,331758.64
CUST51574938,Hritik Pant,tdhaliwal@example.net,+91-7778561649,UUADF2774H,7283-9443-3528,SB-8001-2386-8696,AXIS8116287,31320.84
CUST49103287,Michael Bhattacharyya,sneha36@example.com,+91-9947511772,YUFGB3023C,9866-5936-8332,SB-2701-7458-5837,KOTAK1058715,224133.79
CUST40142077,Ranbir Gola,kkala@example.org,+91-7331886329,HQEYF8244F,8568-8978-1344,SB-3028-8876-9965,KOTAK2221652,158666.94
CUST39916765,Nidra Minhas,wazir79@example.org,+91-7028633761,DWSEP1943H,2502-9716-4010,SB-3460-6347-3164,KOTAK2141564,309816.57
CUST19790966,Advika Kashyap,hbose@example.net,+91-7858915995,SHCFB0750H,4627-4985-1399,SB-1548-9137-2338,HDFC4602419,403266.65
CUST49502827,Rohan Chand,bratta@example.org,+91-9136893957,ZQQBE0404U,5029-8003-6965,SB-3704-9455-1189,HDFC7340319,284993.19
CUST21516613,Bhavna Iyer,swaminathanubika@example.net,+91-7579866524,TLGDL2101T,6325-7393-9703,SB-5913-3734-3642,KOTAK7095942,404867.98
CUST95330492,Jeremiah Ratti,amrutanatt@example.net,+91-8494307629,OENCC6485X,4158-8629-6725,SB-4939-5112-5943,HDFC1683349,159665.19
CUST79433021,Rayaan Ghose,tripti89@example.com,+91-9591554724,HLLQO1934T,2758-2386-8379,SB-8536-3461-4209,SBIN6238056,215750.52
CUST71587679,Advay Mutti,wyattvenkatesh@example.org,+91-7713522703,PEKUV5453E,7633-3585-4574,SB-2228-4380-9302,ICIC8399787,245366.35
CUST31314406,William Rajagopal,ochar@example.org,+91-9608558590,VIBZD7439D,6313-4940-2675,SB-3450-4911-2343,ICIC7133029,183344.63
CUST21510069,Harish Om,ekbalnarasimhan@example.org,+91-7828680347,HUNOO4737R,3652-4782-9129,SB-5619-9278-2939,AXIS1414382,420457.71
CUST38635634,Dhruv Ahluwalia,dkhurana@example.org,+91-8268103952,ORYSM5324V,5283-4619-8468,SB-9038-8787-4122,SBIN3709791,262674.8
CUST86222737,Ronith Wali,khannaqabil@example.net,+91-7224240095,NKMKL1985J,3800-6059-8183,SB-7899-2063-3647,ICIC4029370,63851.55
CUST40395428,Faqid Bala,benjackson@example.org,+91-9667613032,HCAKR4784I,7177-6175-2638,SB-7701-7803-5661,KOTAK9852052,100115.55
CUST60485465,Frederick Bajwa,yahvitaneja@example.com,+91-7664135068,FIQGU6260T,4631-4270-3502,SB-5728-3625-1928,KOTAK2704023,102265.55
CUST19634322,Irya Keer,balveerkhanna@example.com,+91-8692240522,LJBFN4362E,8775-2424-7756,SB-6687-2498-7840,KOTAK5462671,259736.36
CUST83000165,Tarak Manne,neelima39@example.com,+91-7499539411,RIGSD2201F,7600-7749-1692,SB-3325-3181-9993,KOTAK9277729,438430.13
CUST71413391,Leela Jhaveri,pushtibrar@example.com,+91-9262803245,QSHIZ6584A,3686-6773-5422,SB-8671-5597-1066,AXIS7500708,104605.35
CUST21578554,Charvi Dube,ekbaldey@example.com,+91-7990270075,QSEYB9973P,8789-2857-6631,SB-7494-5442-6759,KOTAK7084009,104169.7
CUST79225960,Nicholas Rastogi,bhavsaraashi@example.net,+91-9466326646,PBIDN5413M,2020-8135-8104,SB-3736-8720-9181,HDFC5005033,228947.69
CUST29967069,Dayita Wali,csangha@example.net,+91-8882659957,MUYRA7573G,7081-1895-7330,SB-8221-6593-8904,HDFC5733231,446479.73
CUST72586420,Jason Kamdar,nazarethabhiram@example.com,+91-8633128643,AAGJY3220Y,8871-6491-2036,SB-1615-6379-1299,KOTAK8761601,461123.91
CUST69825764,Ekani Parekh,zashiljayaraman@example.com,+91-7604965121,RXVYF1721F,5504-1917-1507,SB-6302-3798-3944,HDFC8134490,143338.49
CUST62826811,Anita Bedi,anamika65@example.com,+91-7836289535,HCWTG7703T,3282-5417-6855,SB-1254-3563-4382,AXIS9986847,318406.17
CUST42733367,Zaid Shere,sachinori@example.org,+91-8849340572,QLSPF4647T,9086-9288-4449,SB-5600-6384-2370,SBIN3761631,400820.65
CUST84707556,Yash Sandhu,thakerkashish@example.org,+91-7175632307,BPSLM9576L,5813-8752-2295,SB-4265-4088-8531,ICIC4233710,260028.09
CUST23391153,Sudiksha Devan,rushil97@example.net,+91-8065071468,WBZAN8142V,6378-6647-1873,SB-5766-8543-3509,HDFC6809641,276620.01
CUST15895396,Peter Mukhopadhyay,charles85@example.net,+91-7795828253,VSLVX3002X,9093-7285-5078,SB-1252-2074-2853,SBIN9208999,320687.69
CUST26511282,Radhika Sathe,girindrasrivastava@example.net,+91-8061692088,ETNHJ3201C,4031-6483-2333,SB-5384-8845-8908,HDFC5768083,178072.99
